Table with column headers in rows 2 through 4.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
022,019,072,000,Louisiana,Calcasieu Parish,182473,328,145893,2341,35992,2361,25373,2032,5239,798,5380,974,588,293,Puerto Rico,-,,,,,,,,,,,56,69
022,051,072,000,Louisiana,Jefferson Parish,433996,502,365025,3783,67642,3683,36880,2676,20280,1827,10482,1206,1329,431,Puerto Rico,-,,,,,,,,,,,97,89
022,055,072,000,Louisiana,Lafayette Parish,202493,302,169122,1826,32554,1759,19339,1579,9805,1130,3410,729,817,245,Puerto Rico,-,,,,,,,,,,,28,46
022,057,072,000,Louisiana,Lafourche Parish,91760,254,82515,1321,9078,1315,5148,937,3379,740,551,254,167,118,Puerto Rico,-,,,,,,,,,,,48,75
022,071,072,000,Louisiana,Orleans Parish,324298,510,245553,3633,77334,3596,41480,3166,15236,1600,20618,2060,1411,397,Puerto Rico,-,,,,,,,,,,,12,20
022,075,072,000,Louisiana,Plaquemines Parish,22329,119,18881,840,3401,827,1632,496,1058,438,711,351,47,54,Puerto Rico,-,,,,,,,,,,,28,43
022,103,072,000,Louisiana,St. Tammany Parish,222529,361,188546,2159,33350,2095,18932,1781,7447,913,6971,929,633,405,Puerto Rico,-,,,,,,,,,,,2,5
022,115,072,000,Louisiana,Vernon Parish,46591,136,34391,932,10698,905,4445,533,1182,246,5071,804,1502,431,Puerto Rico,-,,,,,,,,,,,58,88
023,003,072,000,Maine,Aroostook County,71369,96,62857,636,8291,621,5845,530,1101,300,1345,350,221,87,Puerto Rico,-,,,,,,,,,,,11,20
023,005,072,000,Maine,Cumberland County,273205,297,227986,2436,44066,2301,25892,1887,8561,1168,9613,932,1153,386,Puerto Rico,-,,,,,,,,,,,172,213
023,017,072,000,Maine,Oxford County,55963,146,50266,744,5650,747,3040,515,1556,390,1054,235,47,40,Puerto Rico,-,,,,,,,,,,,6,10
024,003,072,000,Maryland,Anne Arundel County,506470,487,433574,2948,68744,2846,31936,1885,19617,2127,17191,1570,4152,696,Puerto Rico,-,,,,,,,,,,,132,118
024,005,072,000,Maryland,Baltimore County,776502,596,666730,3877,104848,3866,49832,2889,38814,2625,16202,1566,4924,652,Puerto Rico,-,,,,,,,,,,,224,141
024,017,072,000,Maryland,Charles County,138282,275,122823,1522,15046,1494,6844,1131,4580,758,3622,747,413,150,Puerto Rico,-,,,,,,,,,,,44,45
024,021,072,000,Maryland,Frederick County,221049,302,191078,2053,28796,2095,14842,1600,8353,1053,5601,767,1175,364,Puerto Rico,-,,,,,,,,,,,59,91
024,025,072,000,Maryland,Harford County,237559,308,210371,1821,25981,1831,15186,1452,6179,836,4616,716,1207,468,Puerto Rico,-,,,,,,,,,,,115,131
024,027,072,000,Maryland,Howard County,270528,350,234336,2296,34251,2204,13289,1514,11720,1324,9242,1068,1941,481,Puerto Rico,-,,,,,,,,,,,13,21
024,031,072,000,Maryland,Montgomery County,932026,770,794535,4206,121700,4047,69711,3287,15919,1318,36070,1884,15791,1608,Puerto Rico,-,,,,,,,,,,,426,380
024,033,072,000,Maryland,Prince George's County,823064,788,689770,4769,126268,4684,75163,3506,18336,1651,32769,2149,7026,1040,Puerto Rico,-,,,,,,,,,,,111,91
024,037,072,000,Maryland,St. Mary's County,98673,256,82316,1362,15614,1274,6916,845,3972,885,4726,807,743,303,Puerto Rico,-,,,,,,,,,,,132,187
024,041,072,000,Maryland,Talbot County,35597,95,30997,748,4509,721,2525,455,1491,500,493,207,91,102,Puerto Rico,-,,,,,,,,,,,27,55
025,005,072,000,Massachusetts,Bristol County,539077,507,471897,2722,64293,2581,42663,1921,12132,1822,9498,1306,2887,718,Puerto Rico,-,,,,,,,,,,,383,218
025,009,072,000,Massachusetts,Essex County,727232,590,638908,3714,84071,3596,58523,3233,13076,1276,12472,1173,4253,875,Puerto Rico,-,,,,,,,,,,,680,383
025,013,072,000,Massachusetts,Hampden County,462422,452,398258,2792,60774,2552,44868,2450,6735,1008,9171,1239,3390,720,Puerto Rico,-,,,,,,,,,,,1739,528
025,015,072,000,Massachusetts,Hampshire County,153997,193,126231,1689,25840,1632,10518,1200,10025,1061,5297,509,1926,457,Puerto Rico,-,,,,,,,,,,,47,74
025,017,072,000,Massachusetts,Middlesex County,1462248,718,1250323,5351,194862,5176,113632,4796,41666,2208,39564,2090,17063,1415,Puerto Rico,-,,,,,,,,,,,375,183
025,021,072,000,Massachusetts,Norfolk County,650306,473,572115,2794,72789,2768,35092,2040,24852,1764,12845,1131,5402,891,Puerto Rico,-,,,,,,,,,,,80,83
025,023,072,000,Massachusetts,Plymouth County,486559,510,436787,2444,47930,2553,28096,2040,15185,1330,4649,714,1842,581,Puerto Rico,-,,,,,,,,,,,157,203
025,025,072,000,Massachusetts,Suffolk County,720614,766,559410,4973,148135,4912,87295,4179,33014,2083,27826,1880,13069,1542,Puerto Rico,-,,,,,,,,,,,349,192
025,027,072,000,Massachusetts,Worcester County,786786,541,692729,4217,89913,3869,60930,2719,15992,1738,12991,1674,4144,689,Puerto Rico,-,,,,,,,,,,,673,329
026,025,072,000,Michigan,Calhoun County,134885,234,112728,1604,21723,1522,15634,1300,4218,624,1871,444,434,233,Puerto Rico,-,,,,,,,,,,,17,28
026,047,072,000,Michigan,Emmet County,33241,55,28503,457,4649,461,2456,381,1588,299,605,217,89,53,Puerto Rico,-,,,,,,,,,,,9,13
026,077,072,000,Michigan,Kalamazoo County,242257,295,186219,2284,55078,2313,36893,2001,13962,1044,4223,630,960,234,Puerto Rico,-,,,,,,,,,,,6,9
026,081,072,000,Michigan,Kent County,592809,636,493880,3051,95508,3010,66857,2819,18756,1489,9895,1139,3421,846,Puerto Rico,-,,,,,,,,,,,208,206
026,099,072,000,Michigan,Macomb County,818730,466,723251,3530,92070,3392,59367,2790,27438,1771,5265,766,3409,667,Puerto Rico,-,,,,,,,,,,,15,24
026,115,072,000,Michigan,Monroe County,151214,234,134732,1320,16218,1229,9595,973,3969,639,2654,437,264,110,Puerto Rico,-,,,,,,,,,,,64,72
026,117,072,000,Michigan,Montcalm County,62001,179,53197,638,8561,634,5051,536,2790,345,720,251,243,129,Puerto Rico,-,,,,,,,,,,,11,14
026,125,072,000,Michigan,Oakland County,1189034,683,1030982,4435,148811,4331,92068,3577,41736,2060,15007,1330,9241,909,Puerto Rico,-,,,,,,,,,,,124,87
026,139,072,000,Michigan,Ottawa County,255301,299,221754,1908,32532,1878,17164,1567,12009,1120,3359,564,1015,364,Puerto Rico,-,,,,,,,,,,,25,36
026,163,072,000,Michigan,Wayne County,1952341,1196,1668821,6613,275076,6240,226903,6010,31328,2065,16845,1651,8444,991,Puerto Rico,-,,,,,,,,,,,9,14
027,037,072,000,Minnesota,Dakota County,383542,403,334563,2623,46977,2498,24404,1996,15307,1120,7266,857,2002,537,Puerto Rico,-,,,,,,,,,,,194,206
027,053,072,000,Minnesota,Hennepin County,1119973,686,917935,4466,193382,4563,125553,3935,35258,2247,32571,1853,8656,911,Puerto Rico,-,,,,,,,,,,,97,87
027,105,072,000,Minnesota,Nobles County,20003,81,17191,500,2779,492,1724,370,578,258,477,240,33,26,Puerto Rico,-,,,,,,,,,,,9,14
027,123,072,000,Minnesota,Ramsey County,492887,467,406501,2949,82512,2917,45579,2257,25427,1650,11506,1311,3874,650,Puerto Rico,-,,,,,,,,,,,44,64
028,007,072,000,Mississippi,Attala County,19414,87,16638,595,2631,602,1803,466,473,264,355,181,145,104,Puerto Rico,-,,,,,,,,,,,24,36
028,035,072,000,Mississippi,Forrest County,77467,260,60361,1289,16814,1251,7853,1166,6430,979,2531,524,292,215,Puerto Rico,-,,,,,,,,,,,16,25
028,041,072,000,Mississippi,Greene County,13405,148,10723,501,2643,498,738,444,1522,334,383,277,39,40,Puerto Rico,-,,,,,,,,,,,8,15
028,047,072,000,Mississippi,Harrison County,178165,338,137897,2650,38784,2541,22383,1848,6785,1278,9616,1656,1484,402,Puerto Rico,-,,,,,,,,,,,20,40
028,059,072,000,Mississippi,Jackson County,130168,257,109168,1623,20729,1591,12145,1278,3796,708,4788,978,271,97,Puerto Rico,-,,,,,,,,,,,61,43
028,075,072,000,Mississippi,Lauderdale County,76457,265,60263,2318,15988,2296,8912,1350,2441,720,4635,1877,206,128,Puerto Rico,-,,,,,,,,,,,2,3
028,101,072,000,Mississippi,Newton County,22083,108,19036,595,3027,545,1667,455,1146,345,214,112,20,34,Puerto Rico,-,,,,,,,,,,,20,34
028,133,072,000,Mississippi,Sunflower County,30172,166,25113,705,4968,696,2371,586,2098,306,499,208,91,53,Puerto Rico,-,,,,,,,,,,,11,19
028,163,072,000,Mississippi,Yazoo County,27934,131,23580,751,4259,737,2639,627,873,395,747,228,95,87,Puerto Rico,-,,,,,,,,,,,18,15
029,019,072,000,Missouri,Boone County,149811,223,108138,1757,40013,1720,25209,1344,10001,959,4803,601,1660,451,Puerto Rico,-,,,,,,,,,,,4,6
029,077,072,000,Missouri,Greene County,259313,344,197923,2041,60322,2046,36433,1870,13868,1134,10021,1081,1068,283,Puerto Rico,-,,,,,,,,,,,36,43
029,099,072,000,Missouri,Jefferson County,212186,315,185855,1823,25868,1763,14966,1391,8623,1122,2279,561,463,212,Puerto Rico,-,,,,,,,,,,,13,18
029,169,072,000,Missouri,Pulaski County,44053,131,26261,935,16969,908,4475,814,2096,552,10398,710,823,295,Puerto Rico,-,,,,,,,,,,,26,31
029,189,072,000,Missouri,St. Louis County,983172,714,846520,4462,132807,4465,72736,3313,37416,2259,22655,1705,3845,649,Puerto Rico,-,,,,,,,,,,,44,73
029,510,072,000,Missouri,St. Louis city,349424,571,276879,3161,70486,3058,43230,2488,17500,1448,9756,1030,2059,521,Puerto Rico,-,,,,,,,,,,,12,20
030,081,072,000,Montana,Ravalli County,39640,191,33082,906,6434,872,3833,743,769,272,1832,423,124,81,Puerto Rico,-,,,,,,,,,,,33,52
031,047,072,000,Nebraska,Dawson County,24405,110,20463,697,3693,676,2537,570,459,156,697,350,249,158,Puerto Rico,-,,,,,,,,,,,12,20
031,055,072,000,Nebraska,Douglas County,489238,442,395401,2595,90616,2489,63596,2480,11108,934,15912,1165,3221,536,Puerto Rico,-,,,,,,,,,,,36,41
031,079,072,000,Nebraska,Hall County,54614,210,44212,1268,10128,1230,6219,996,2255,409,1654,483,274,112,Puerto Rico,-,,,,,,,,,,,23,39
031,095,072,000,Nebraska,Jefferson County,7373,49,6556,257,793,225,434,181,229,123,130,104,24,40,Puerto Rico,-,,,,,,,,,,,24,40
031,109,072,000,Nebraska,Lancaster County,270378,343,207851,1884,60741,1928,40662,1893,12416,1137,7663,947,1786,412,Puerto Rico,-,,,,,,,,,,,28,32
031,111,072,000,Nebraska,Lincoln County,34821,154,28545,807,6210,779,4193,672,830,230,1187,402,66,57,Puerto Rico,-,,,,,,,,,,,12,21
031,131,072,000,Nebraska,Otoe County,15142,80,12811,422,2325,399,1336,318,628,189,361,148,6,8,Puerto Rico,-,,,,,,,,,,,1,4
032,003,072,000,Nevada,Clark County,1792475,1136,1390931,7574,386974,7446,283754,6564,4336,803,98884,3526,14570,1365,Puerto Rico,-,,,,,,,,,,,208,158
033,011,072,000,New Hampshire,Hillsborough County,397794,421,340580,2886,54920,2752,34804,2374,7230,971,12886,1236,2294,568,Puerto Rico,-,,,,,,,,,,,231,242
034,001,072,000,New Jersey,Atlantic County,266627,345,231256,2908,33751,2972,20598,1905,8367,2030,4786,727,1620,433,Puerto Rico,-,,,,,,,,,,,252,195
034,003,072,000,New Jersey,Bergen County,878580,522,799910,3211,71092,3124,41687,2328,14363,1379,15042,1510,7578,951,Puerto Rico,-,,,,,,,,,,,242,138
034,005,072,000,New Jersey,Burlington County,441582,397,392235,2388,47072,2314,24704,1860,12108,1212,10260,1155,2275,641,Puerto Rico,-,,,,,,,,,,,96,82
034,007,072,000,New Jersey,Camden County,510012,532,452313,2470,55893,2375,35246,1997,11377,1101,9270,1091,1806,421,Puerto Rico,-,,,,,,,,,,,183,147
034,009,072,000,New Jersey,Cape May County,96359,166,84005,1224,12080,1180,6094,1001,2350,644,3636,780,274,169,Puerto Rico,-,,,,,,,,,,,50,70
034,011,072,000,New Jersey,Cumberland County,152737,336,133874,1745,18242,1701,11220,1328,5467,674,1555,427,621,309,Puerto Rico,-,,,,,,,,,,,68,69
034,013,072,000,New Jersey,Essex County,759379,832,657212,3910,95156,3838,67717,3316,14494,1235,12945,1367,7011,964,Puerto Rico,-,,,,,,,,,,,912,352
034,015,072,000,New Jersey,Gloucester County,281349,314,250813,1812,29548,1785,14538,1473,10502,976,4508,614,988,278,Puerto Rico,-,,,,,,,,,,,58,53
034,017,072,000,New Jersey,Hudson County,584968,570,502394,2978,74600,2966,47187,2646,9661,1043,17752,1483,7974,832,Puerto Rico,-,,,,,,,,,,,633,322
034,021,072,000,New Jersey,Mercer County,359822,439,309809,2456,46348,2274,25537,1807,12090,1487,8721,876,3665,745,Puerto Rico,-,,,,,,,,,,,460,296
034,023,072,000,New Jersey,Middlesex County,771569,657,680278,3276,83172,3193,51273,2821,19548,1569,12351,1265,8119,979,Puerto Rico,-,,,,,,,,,,,273,164
034,025,072,000,New Jersey,Monmouth County,634574,538,570066,2803,62022,2776,37834,2285,13882,1335,10306,1211,2486,436,Puerto Rico,-,,,,,,,,,,,70,78
034,027,072,000,New Jersey,Morris County,480183,520,436009,2509,40397,2301,19798,1771,12473,1130,8126,950,3777,633,Puerto Rico,-,,,,,,,,,,,60,50
034,029,072,000,New Jersey,Ocean County,558331,450,501442,2828,55286,2714,32747,2305,14118,1426,8421,1000,1603,360,Puerto Rico,-,,,,,,,,,,,62,65
034,031,072,000,New Jersey,Passaic County,482199,611,439562,2388,39849,2132,24612,1904,10930,1070,4307,866,2788,550,Puerto Rico,-,,,,,,,,,,,121,132
034,033,072,000,New Jersey,Salem County,65074,149,59022,731,5937,739,2922,515,1873,403,1142,304,115,59,Puerto Rico,-,,,,,,,,,,,11,24
034,035,072,000,New Jersey,Somerset County,317043,374,286616,1936,28004,1877,12468,1521,10587,1182,4949,782,2423,508,Puerto Rico,-,,,,,,,,,,,21,47
034,039,072,000,New Jersey,Union County,514619,605,461275,2676,49530,2544,31926,2332,11480,1160,6124,921,3814,535,Puerto Rico,-,,,,,,,,,,,275,141
034,041,072,000,New Jersey,Warren County,108243,204,97096,1184,10943,1161,4644,663,4280,845,2019,479,204,109,Puerto Rico,-,,,,,,,,,,,29,37
035,001,072,000,New Mexico,Bernalillo County,617648,600,502137,3939,110824,3847,76033,3664,13830,1353,20961,1635,4687,1096,Puerto Rico,-,,,,,,,,,,,29,43
035,005,072,000,New Mexico,Chaves County,61442,206,48469,1351,12801,1350,8303,1013,1797,530,2701,633,172,98,Puerto Rico,-,,,,,,,,,,,34,52
035,027,072,000,New Mexico,Lincoln County,20701,99,17504,670,2994,572,1571,448,456,210,967,418,203,155,Puerto Rico,-,,,,,,,,,,,11,17
035,029,072,000,New Mexico,Luna County,26513,117,22328,712,4125,695,2745,625,238,142,1142,353,60,58,Puerto Rico,-,,,,,,,,,,,20,31
035,031,072,000,New Mexico,McKinley County,69273,269,64650,968,4393,932,2267,637,511,217,1615,594,230,187,Puerto Rico,-,,,,,,,,,,,70,63
035,035,072,000,New Mexico,Otero County,62379,191,50611,1157,10796,1101,6647,1034,1123,358,3026,633,972,374,Puerto Rico,-,,,,,,,,,,,44,70
035,043,072,000,New Mexico,Sandoval County,115283,194,97386,1498,17459,1472,7059,1071,5503,921,4897,703,438,156,Puerto Rico,-,,,,,,,,,,,32,52
035,047,072,000,New Mexico,San Miguel County,28163,158,23602,819,4404,829,2746,680,911,272,747,327,157,126,Puerto Rico,-,,,,,,,,,,,28,45
036,001,072,000,New York,Albany County,295345,369,247534,2649,45916,2512,24870,1938,16010,1330,5036,543,1895,400,Puerto Rico,-,,,,,,,,,,,24,30
036,005,072,000,New York,Bronx County,1358658,1203,1195162,4701,151681,4559,99106,3908,39403,2397,13172,1274,11815,1181,Puerto Rico,-,,,,,,,,,,,1525,360
036,013,072,000,New York,Chautauqua County,132688,179,114868,1186,17420,1235,11345,1025,4238,672,1837,369,400,208,Puerto Rico,-,,,,,,,,,,,160,202
036,021,072,000,New York,Columbia County,61583,119,54889,839,6636,864,3357,642,2402,437,877,254,58,55,Puerto Rico,-,,,,,,,,,,,3,8
036,027,072,000,New York,Dutchess County,289108,344,251052,2091,36702,2039,20355,1671,10349,980,5998,923,1354,366,Puerto Rico,-,,,,,,,,,,,55,56
036,029,072,000,New York,Erie County,904234,572,785878,3439,114978,3414,89078,2867,15482,1304,10418,1216,3378,633,Puerto Rico,-,,,,,,,,,,,265,175
036,035,072,000,New York,Fulton County,54541,115,47088,773,7183,787,4703,670,1948,471,532,186,270,239,Puerto Rico,-,,,,,,,,,,,8,13
036,045,072,000,New York,Jefferson County,115737,234,91638,1573,21547,1404,11472,1208,3084,593,6991,830,2552,466,Puerto Rico,-,,,,,,,,,,,39,43
036,047,072,000,New York,Kings County,2498743,1364,2269307,5310,207263,5246,146802,4948,36589,1947,23872,1397,22173,1544,Puerto Rico,-,,,,,,,,,,,990,431
036,051,072,000,New York,Livingston County,62709,118,52708,716,9730,717,4537,602,4535,485,658,250,271,119,Puerto Rico,-,,,,,,,,,,,36,52
036,055,072,000,New York,Monroe County,723323,582,619884,3379,99087,3265,74221,2970,14742,1559,10124,878,4352,655,Puerto Rico,-,,,,,,,,,,,473,228
036,057,072,000,New York,Montgomery County,48172,94,42147,651,5828,633,3236,501,2297,402,295,116,197,116,Puerto Rico,-,,,,,,,,,,,99,99
036,059,072,000,New York,Nassau County,1340438,699,1240158,4131,94534,4018,60521,3535,24022,1707,9991,1299,5746,783,Puerto Rico,-,,,,,,,,,,,138,117
036,061,072,000,New York,New York County,1599183,1182,1354850,5600,216599,5243,114620,3715,42782,2763,59197,2646,27734,1805,Puerto Rico,-,,,,,,,,,,,762,267
036,063,072,000,New York,Niagara County,212811,240,187850,1526,24259,1561,17230,1414,5021,621,2008,409,702,273,Puerto Rico,-,,,,,,,,,,,14,21
036,065,072,000,New York,Oneida County,228899,238,194008,1823,33854,1797,21304,1519,9415,763,3135,512,1037,320,Puerto Rico,-,,,,,,,,,,,47,51
036,067,072,000,New York,Onondaga County,448636,375,378093,2093,67425,2072,47722,2031,11418,1011,8285,739,3118,487,Puerto Rico,-,,,,,,,,,,,128,126
036,069,072,000,New York,Ontario County,103146,171,89193,1011,13663,991,7915,819,3892,542,1856,404,290,114,Puerto Rico,-,,,,,,,,,,,14,21
036,071,072,000,New York,Orange County,371666,536,326714,2615,42644,2499,24130,2056,10641,1147,7873,1040,2308,705,Puerto Rico,-,,,,,,,,,,,267,167
036,077,072,000,New York,Otsego County,61564,105,50686,979,10733,990,5689,824,3502,702,1542,409,145,87,Puerto Rico,-,,,,,,,,,,,25,40
036,081,072,000,New York,Queens County,2250297,1103,2009649,5517,215737,5846,149960,4966,46435,2702,19342,1638,24911,2062,Puerto Rico,-,,,,,,,,,,,477,218
036,085,072,000,New York,Richmond County,477552,543,441275,3439,34643,3307,21013,2223,9641,1599,3989,1035,1634,391,Puerto Rico,-,,,,,,,,,,,6,10
036,087,072,000,New York,Rockland County,292644,432,270288,1854,20835,1765,13175,1270,4861,814,2799,697,1521,368,Puerto Rico,-,,,,,,,,,,,31,36
036,089,072,000,New York,St. Lawrence County,108665,173,89611,1254,18626,1214,10630,1168,5135,628,2861,469,428,140,Puerto Rico,-,,,,,,,,,,,18,27
036,093,072,000,New York,Schenectady County,148743,255,128973,1396,19147,1458,9650,964,7217,1064,2280,497,623,302,Puerto Rico,-,,,,,,,,,,,93,151
036,103,072,000,New York,Suffolk County,1493340,1053,1368876,6103,118026,5542,82899,4428,24316,2150,10811,1216,6438,893,Puerto Rico,-,,,,,,,,,,,157,114
036,105,072,000,New York,Sullivan County,75050,126,65342,911,9329,902,4392,746,3836,643,1101,277,379,201,Puerto Rico,-,,,,,,,,,,,99,109
036,109,072,000,New York,Tompkins County,99832,164,72214,1490,25406,1393,14028,1056,5754,737,5624,748,2212,396,Puerto Rico,-,,,,,,,,,,,83,64
036,111,072,000,New York,Ulster County,179883,225,154155,1765,25040,1696,13495,1045,9351,1100,2194,526,688,227,Puerto Rico,-,,,,,,,,,,,48,56
036,117,072,000,New York,Wayne County,90551,185,78659,1039,11739,1006,6822,752,3316,555,1601,667,153,83,Puerto Rico,-,,,,,,,,,,,28,37
036,119,072,000,New York,Westchester County,937239,630,836843,4627,92260,4528,61873,3731,19735,1579,10652,1589,8136,1257,Puerto Rico,-,,,,,,,,,,,67,56
036,121,072,000,New York,Wyoming County,41351,96,35759,532,5481,538,2024,427,3204,338,253,95,111,65,Puerto Rico,-,,,,,,,,,,,12,19
037,035,072,000,North Carolina,Catawba County,153173,334,131283,1438,21430,1453,12150,1286,6041,1014,3239,586,460,203,Puerto Rico,-,,,,,,,,,,,73,81
037,049,072,000,North Carolina,Craven County,95305,265,71861,1522,22016,1488,10796,1353,3807,612,7413,1026,1428,387,Puerto Rico,-,,,,,,,,,,,23,36
037,051,072,000,North Carolina,Cumberland County,303942,510,223350,2907,73139,2904,39500,2488,8739,1027,24900,1886,7453,1774,Puerto Rico,-,,,,,,,,,,,316,256
037,065,072,000,North Carolina,Edgecombe County,51817,252,43384,1296,8295,1218,4401,887,3267,964,627,283,138,131,Puerto Rico,-,,,,,,,,,,,25,38
037,067,072,000,North Carolina,Forsyth County,342224,506,287112,2354,53853,2340,34574,2180,9638,1072,9641,975,1259,369,Puerto Rico,-,,,,,,,,,,,23,35
037,081,072,000,North Carolina,Guilford County,457506,567,377463,3304,77929,3246,47390,2558,15637,1627,14902,1370,2114,620,Puerto Rico,-,,,,,,,,,,,6,10
037,085,072,000,North Carolina,Harnett County,107407,248,87520,1561,19018,1522,7796,1116,7398,1653,3824,579,869,294,Puerto Rico,-,,,,,,,,,,,26,40
037,093,072,000,North Carolina,Hoke County,41632,243,33877,1294,7448,1251,2141,646,4081,1326,1226,513,307,142,Puerto Rico,-,,,,,,,,,,,31,49
037,105,072,000,North Carolina,Lee County,57086,252,50106,1234,6559,1133,3791,904,1423,395,1345,393,421,362,Puerto Rico,-,,,,,,,,,,,29,48
037,109,072,000,North Carolina,Lincoln County,71825,173,63402,1137,8353,1155,4434,773,1828,425,2091,670,70,80,Puerto Rico,-,,,,,,,,,,,11,18
037,119,072,000,North Carolina,Mecklenburg County,847826,822,660480,4698,180603,4741,110845,3888,23447,2049,46311,2648,6743,1040,Puerto Rico,-,,,,,,,,,,,208,198
037,153,072,000,North Carolina,Richmond County,45323,160,40970,771,4211,736,2651,607,1091,360,469,190,142,103,Puerto Rico,-,,,,,,,,,,,6,8
037,163,072,000,North Carolina,Sampson County,62270,233,54029,1023,7911,1008,4350,728,2521,548,1040,298,330,137,Puerto Rico,-,,,,,,,,,,,64,100
037,167,072,000,North Carolina,Stanly County,58454,155,51057,1037,6997,996,4338,933,2016,530,643,231,400,170,Puerto Rico,-,,,,,,,,,,,20,37
037,183,072,000,North Carolina,Wake County,816524,663,656112,4789,154332,4784,88880,3619,27934,1960,37518,2067,6080,715,Puerto Rico,-,,,,,,,,,,,206,168
039,007,072,000,Ohio,Ashtabula County,100518,155,85592,1381,14705,1346,9619,1082,3001,647,2085,568,221,135,Puerto Rico,-,,,,,,,,,,,8,12
039,017,072,000,Ohio,Butler County,352223,372,288717,2841,62072,2712,40081,2202,14754,1652,7237,1023,1434,437,Puerto Rico,-,,,,,,,,,,,83,68
039,027,072,000,Ohio,Clinton County,42046,157,35144,826,6650,813,3598,666,2594,470,458,202,252,102,Puerto Rico,-,,,,,,,,,,,202,108
039,029,072,000,Ohio,Columbiana County,107326,253,91882,1293,15339,1305,11205,1162,2219,430,1915,403,105,76,Puerto Rico,-,,,,,,,,,,,11,18
